UniqueID,b1.126,b1.127N,b1.127C,b1.128N,b1.128C,b1.129N,b1.129C,b1.130N,b1.130C,b1.131N,b1.131C,b2.126,b2.127N,b2.127C,b2.128N,b2.128C,b2.129N,b2.129C,b2.130N,b2.130C,b2.131N,b2.131C,b3.126,b3.127N,b3.127C,b3.128N,b3.128C,b3.129N,b3.129C,b3.130N,b3.130C,b3.131N,b3.131C,b4.126,b4.127N,b4.127C,b4.128N,b4.128C,b4.129N,b4.129C,b4.130N,b4.130C,b4.131N,b4.131C
Vcpip1|Q8CDG3,1118043.797,1126322.633,1037247.753,1204312.343,1175927.717,1102375.288,1045731.771,1143497.254,1260232.435,1236552.248,1122652.152,1029811.389,1480966.439,1290441.013,1215164.872,1376355.567,1119879.667,1459872.923,1353590.935,1292375.542,1368261.582,1063724.277,1101340.696,1024571.754,951680.1247,1035376.695,1077766.912,1123768.88,1052231.194,1060530.479,1095979.043,1201804.001,1130503.609,1000358.366,1026482.414,1120356.935,1038770.463,1296507.09,1009640.376,971605.9804,1196285.938,1024302.359,1295776.63,938763.0078
Vdac1|Q60932,89266619.78,57156376.49,59373409.83,64084378.69,50276064.95,87290254.76,45998260.3,56075952.27,58113142.64,50366568.05,87440054.83,105799495.1,42436159.34,78693738.41,68870567.82,98077714.22,103085582.7,74851605.45,104827480.8,106733559.6,108581637.9,100730754.3,49760691.62,53265167.81,68490017.54,54092605.15,60552977.14,50841526.31,57871533.22,66487912.65,59289050.94,41552125.08,48629486.47,100269089.7,66200867.73,70199151.35,78545024.09,56673766.66,99062629.37,82134311.55,56933379.9,46440144.04,37373988.52,92523783.35
Vdac2|Q60930,25369189.39,14650566.04,15455813.06,16561202.74,13419554.25,25326400.75,11792445.92,15501563.21,16079511.12,13755792.46,25075101.85,28851918.47,11896342.79,22677340.78,19041886.28,28111640.69,29012718.78,23124379.4,30819949.09,31152310.98,31683578.85,29063546.31,34802536.93,35060770.15,46024035.24,37247818.22,41047482.06,32862536.81,38159513.29,43754347.17,38890736.89,28748591.36,32727656.09,30540585.25,15794014.14,21263240.85,21590760.34,13206199.98,31388828.48,24400517.08,16625600.13,12183886.02,9403807.113,28540472.25
Vdac3|Q60931,17373129.5,10742574.47,10922344.4,11464968.75,9542709.712,17480658.23,8440288.251,9772693.44,10876702.55,9433548.482,17441153.51,18881534.83,7477983.588,14626467.9,12347526.28,18122539.68,18621463.7,13931411.33,19088774.57,19447947.32,19700703.08,19061066.07,17916121.35,18833622.1,23823734.57,18577329.58,23864028.63,17586833.72,21516556.26,23463215.49,19919446.07,12535188.08,17452410.81,23137721.06,13984601.13,17978336.93,18756898.97,13274397.51,23855784.03,18324908.88,13733606.71,10289079.4,8317414.564,22433817.04
Vim|P20152,46962.82166,141329.1869,48058.67301,58898.2585,70003.8103,54727.68649,81992.73848,80414.15393,64000.13654,68040.61626,54430.38666,80787.67726,103731.0606,83442.15314,92434.29873,113376.224,98387.85063,86372.96599,97497.3582,109805.498,97989.21006,77522.42602,146136.4372,150284.2669,3406669.545,160562.6126,126445.286,133628.9143,134174.2468,151328.7951,145279.9485,151417.4253,146924.7125,48713.84433,53009.37101,56473.90267,69200.55658,74915.22017,63900.53806,65770.38375,72572.76853,69324.61955,84628.71993,45364.62964
Vipas39|Q8BGQ1,100635.3702,91553.65344,99953.14861,104568.7083,121002.92,100687.1873,95689.84617,101490.2793,127473.2307,142084.4843,96791.08013,161032.5729,196968.7084,187604.9565,218264.2866,196275.932,164000.2487,210092.4123,194067.772,172207.7335,180038.9288,170430.4462,469384.0285,473026.8095,485116.7658,514321.2387,505080.8485,526081.1864,505693.0288,587744.6853,568449.0407,663876.0247,504502.4686,262105.0296,328684.632,330951.8506,289501.6445,357428.217,302558.7352,283620.386,351913.7543,313541.8701,354229.0727,265275.8494
Vmp1|Q99KU0,9908.197952,10661.8332,15862.60201,13808.88753,17720.91089,12750.22122,19716.54988,15343.41149,19383.50271,20842.90745,14757.35552,170448.8748,165782.5036,186645.965,180773.5359,118851.2727,140652.8332,187880.7544,154137.048,136792.9598,179365.3694,137462.6446,24851.68604,31886.01692,20846.32468,24106.33882,26510.47144,26575.56644,31134.54155,29764.24617,28629.40341,36152.02611,26666.80198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vopp1|Q8R1C3,40110.29286,97805.44912,119074.1518,84724.95591,101929.8149,40223.73722,125968.8287,95187.0449,101759.3586,114161.9838,46016.06606,83937.34886,94714.6203,86218.16738,80707.50231,98305.94658,84189.42235,96704.88086,102313.0474,100455.5528,87531.60897,70713.93005,64299.82163,128963.8357,131634.0483,52877.70699,83871.12432,106595.9379,119999.5226,122956.4776,133748.7653,146137.7535,108063.7869,3687.171347,5329.85828,5603.731281,7052.180934,6003.523681,3609.924657,4839.729185,4659.478576,7816.742279,8311.632745,5326.098566
Vps11|Q91W86,109042.5017,95237.99778,100716.2253,118271.3511,146848.5342,99499.1738,136584.2541,108380.2593,140788.6969,156541.6241,96297.79554,113738.2904,110375.1168,120259.5097,101882.5668,100847.2671,107288.3043,116325.0937,111801.9964,114995.0786,111947.5459,113729.281,147568.0187,155206.1587,155597.1634,150077.1657,159964.2776,164109.3037,171409.9314,168905.3513,170070.7311,187630.2758,179324.6326,297604.7219,179712.7684,377179.8232,318899.8601,275415.6777,277578.1317,382316.133,404234.0904,299181.3015,313630.1247,157428.5798
Vps13a|Q5H8C4,642479.2873,1214887.699,708355.4924,763254.8977,828231.7466,714363.8652,853314.0117,881256.5626,1011288.955,1038302.189,719829.8883,396429.5522,685403.5592,442888.5262,470675.4442,490600.5856,430803.8905,447080.816,471981.2497,440241.9428,423010.5907,447049.1541,407600.6565,459570.7082,670042.7206,421841.7189,448063.4138,411453.9437,462321.6109,491238.0855,621847.5024,499355.8638,403034.133,422244.2536,487792.0587,482108.1082,530866.1342,527696.5783,440966.3893,505586.3934,562659.9518,533305.0881,571335.5915,401194.2212
Vps13c|Q8BX70,733221.8763,799897.3465,750478.8377,842047.7952,805093.4763,785709.9643,817876.7146,807939.1128,907312.939,896576.2388,807326.5809,455206.4356,469541.2589,447698.8838,450915.0576,437656.7355,470701.3547,462047.7955,419230.581,415747.615,478467.4717,484589.7101,1554977.511,1597461.308,1693418.499,1594492.659,1676034.826,1695175.87,1774823.381,1798505.46,1750567.923,1981913.161,1695010.912,937002.2662,1395936.225,1187494.553,1147940.297,1553237.187,1064769.524,1149820.75,1180604.649,1246368.159,1328503.224,955552.8947
Vps16|Q920Q4,639394.1611,635120.5948,636234.5038,666646.79,701230.2473,667445.2369,667800.8336,644353.6404,817470.3745,800521.5064,678997.3447,322556.4339,375153.5413,367402.166,371135.0966,319139.1161,340385.7804,379419.5935,352554.4163,416362.2319,405330.5028,315082.4447,437785.2932,437026.7997,482481.815,429148.4337,463501.0875,469241.1846,461582.273,455707.114,499149.2782,494041.4662,444731.6575,153967.0395,146497.2961,164435.8778,154246.2687,154906.2091,140155.4081,147189.6099,161945.7751,149204.3429,145810.3658,131888.8806
Vps18|Q8R307,478982.198,518436.0235,517998.0663,574169.3497,645308.8923,492804.7374,605226.7657,548143.6569,660515.2246,683621.7985,500561.8174,262737.923,379910.223,324559.1427,436550.7113,401475.1097,283128.2713,459245.9506,367617.9951,353485.3908,354637.7446,294873.2477,667188.5128,643314.0326,655169.1119,634056.9364,670692.7933,689942.745,621565.9231,666372.1263,669192.891,690021.281,673620.8947,484911.2,488977.7825,527138.7497,538145.2928,514332.8823,487984.6296,524604.8233,510785.6951,505118.571,536903.242,450827.3482
Vps25|Q9CQ80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22407.9593,19804.36171,18524.53618,18300.45171,18847.0903,24552.68587,16855.26496,20550.9859,22285.61747,27281.82049,20242.0088,4586.71225,2471.452921,3094.647311,3172.010847,4460.778175,3043.286909,3325.064664,3750.984204,5061.827657,3771.275216,4044.200224
Vps26a|P40336,574551.5468,638403.025,589191.8822,663505.9607,692117.229,573848.3109,633161.7355,625997.6004,741919.0688,748859.935,596535.3129,564931.3101,616965.3754,621878.4319,612356.8916,492010.911,578362.2721,646112.9716,584360.2255,512708.997,602507.0592,585724.4446,1114072.651,1173786.008,1005284.854,1095440.088,1023197.518,1238246.573,1159011.178,1125783.284,1100241.464,1373646.198,1133372.473,1406784.497,1855207.251,1424980.468,1490147.876,1715813.627,1476813.119,1406337.123,1490303.501,1580076.073,1758766.548,1493894.028
Vps26b|Q8C0E2,2076705.633,2376487.966,2435774.381,2687541.114,3015669.303,2139220.981,2535406.779,2342746.01,2268107.14,2722131.513,2169559.16,2389094.933,2668935.202,2607968.982,2609049.807,2275611.46,2296939.55,2596340.828,2346264.305,2269233.5,2500262.837,2369266.01,1362831.691,1321309.005,1382505.544,1262115.815,1389624.902,1408087.794,1417369.857,1518456.581,1438478.092,1548379.253,1325076.887,1864191.824,2443696.51,2172849.372,2061481.605,2340049.749,1967180.034,2079580.358,2020675.936,2194391.492,2062551.772,1910223.113
Vps28|Q9D1C8,105145.3715,130851.2771,126616.0584,133146.8774,182976.9739,109760.3177,149685.3657,125871.642,140380.094,154967.1659,112300.0762,78309.29009,112696.8768,105282.5497,119169.387,99844.67595,84700.47784,124467.041,102105.5697,89916.34061,97932.6864,84120.08489,215376.301,225819.8592,228742.9283,226308.3596,256487.4311,237897.8274,208618.9522,230048.2098,231328.4778,307255.484,242561.3433,157955.609,193052.3716,172155.984,191134.1656,211248.3033,164758.0405,174362.1605,184606.1085,177459.6322,190285.2976,146934.1925
Vps29|Q9QZ88,11139786.26,14030972.1,13133135.78,14097346.47,18556891.3,11834082.09,14861753.89,13420506.33,13513595.24,13775633.3,11735062.04,2493627.434,3442476.462,3156443.55,3225585.114,2711092.318,2552660.324,3221431.708,2830211.961,2689232.995,2852683.08,2575954.848,2335064.082,2279161.93,2291687.395,2569380.595,2439716.516,2315845.722,2419861.29,2558742.055,2520396.214,2524778.615,2397508.148,4552144.676,6547269.205,5541911.49,5590855.395,7492289.961,5352670.023,5459533.193,5570322.345,5971149.378,6196260.682,4641825.136
Vps33a|Q9D2N9,410301.162,375286.0136,396480.8838,386847.8569,364029.2173,446111.198,380348.8236,417165.4893,459778.3422,450051.7999,462462.7395,336924.1384,359773.6205,354044.998,323686.1986,352785.3266,336781.7193,329453.5918,339441.8129,337997.5386,368548.3821,361521.1734,687172.0135,666206.6948,665743.9633,753842.6202,665450.8129,678225.7782,660240.6269,702918.6924,710781.8282,757126.5056,704472.4114,370646.6273,338341.2226,372017.6137,355014.2372,309399.1791,376233.8015,357089.4737,408751.9292,373632.8814,379238.5084,381237.3102
Vps33b|P59016,152734.2894,151245.4265,130456.7313,147953.1814,112042.5516,158443.3033,121565.208,122188.8147,111212.187,132738.7581,150151.2519,238156.6537,289778.1222,288858.4742,266954.994,199413.9132,250932.9211,268765.1864,258263.5574,217607.2546,278865.3726,244326.9886,407632.9948,435227.2011,487893.0763,454468.8137,418577.6696,444164.5787,411599.296,462671.785,473862.1701,548237.559,447271.1141,456820.3659,425111.6006,532275.1583,375810.8234,427560.5692,516312.6993,448755.3982,497956.3764,449694.8691,411230.5244,414442.6565
Vps35|Q9EQH3,5685591.177,6306544.249,5855851.607,6170289.446,5766273.403,5399111.621,5239014.345,5810475.594,6320392.77,6319675.118,5702255.607,5341565.142,5510540.064,5365658.458,5224732.013,4808059.833,5243019.677,5521016.787,4960575.648,4700664.381,5218139.813,5168927.727,6338039.556,6407879.715,6123635.446,5877834.077,6009530.311,6090054.902,6665541.944,6965304.684,7233376.902,7503726.223,6464581.51,6323356.131,6741904.484,6346185.818,6488206.802,5597810.869,6194258.222,6023478.731,6769455.909,6353212.618,6176935.901,5882933.01
Vps36|Q91XD6,154382.8835,177887.5674,158551.9135,179945.3131,169597.7177,160507.0922,153458.1383,171961.9663,180502.3212,179258.3908,151266.2971,52482.95339,53729.38504,58478.45965,59076.83884,61121.18318,48720.52395,52085.97635,66969.47944,61879.45178,64278.92635,51714.52215,219953.3513,224332.1134,220530.8328,233927.7575,250761.8425,244262.0535,265259.3301,240527.8389,275575.9715,288343.7711,229835.0721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vps37c|Q8R105,33243.5903,38034.68578,36458.50153,40282.87004,49550.88466,35355.01695,39403.53308,36334.19264,36401.07342,33898.74973,28953.24193,40091.68755,64851.55672,60041.04709,71662.38561,74709.45951,41276.74052,92259.22307,52042.24562,52357.63843,47708.80966,49214.43753,34122.16609,38496.50242,44731.43103,39295.93863,39937.11098,37781.30686,36407.64209,37092.80505,45264.76578,45097.61524,40772.67949,53821.86154,68128.38403,62145.08992,53843.78717,89422.41253,58373.41407,68052.72244,58058.14242,62720.19091,77661.54388,46478.28786
Vps39|Q8R5L3,77863.69929,73607.95633,84886.7399,81828.94495,82261.33743,72535.32433,90923.63745,80244.34446,101449.0931,89242.51529,80167.22446,75755.58,77925.26875,81536.93361,76394.56313,76572.29862,75960.67178,87635.33806,84472.9236,99511.88016,81481.86716,76058.10047,78966.74039,78167.42684,77304.10788,73194.09112,73447.15004,72997.98099,68057.4457,84400.37755,86734.46228,73159.45834,71351.9144,160094.5789,170417.5983,164977.8015,156697.2787,152370.9595,167237.0523,171011.215,183032.4057,141560.1883,166368.4912,164304.5764
Vps41|Q5KU39,144080.6701,129079.118,135657.8402,147644.7942,156128.2817,150712.6511,135067.2666,134119.5402,178605.3916,168380.2829,156908.5103,110733.817,117323.4942,111698.0764,123099.041,111026.7463,115038.3106,121867.1886,102975.1548,120144.432,128016.6029,116762.2143,82875.97985,88687.18704,96580.26244,89507.42108,87634.46963,98345.93823,92106.72194,97478.12157,102269.1635,106018.5838,86751.0819,70319.95724,64611.17346,76062.70173,75564.95887,81161.93787,71102.83573,70273.20061,73738.91942,75244.73295,87751.16004,66763.23538
Vps45|P97390,2305667.098,2401152.349,2329097.64,2412809.95,2363459.188,2433059.232,2674576.806,2538773.57,2888357.323,2767000.095,2303863.124,1846028.511,1906888.735,1999680.04,1932120.127,2215165.141,1867292.422,1954527.377,1893692.174,2013337.623,1941919.568,1858542.431,205918.8375,228389.2869,225478.4036,191887.3291,273007.1488,208460.4436,201362.6597,257763.9052,307725.1399,243560.22,206020.3773,1569016.256,1717649.092,1932874.917,1818293.939,2073401.349,1714465.963,1910022.299,2079187.533,2018719.536,2348389.249,1711233.605
Vps4a|Q8VEJ9,444411.4098,483548.1543,432046.5339,535164.897,560353.232,481123.9095,551089.9987,502019.7672,537599.5375,518727.829,450265.6,367469.4647,429439.9436,438613.7078,464526.15,389094.8134,343980.0331,450211.7903,404698.6972,380581.9235,411330.5233,358252.803,846736.8934,930134.2968,993496.607,876059.4662,931190.6918,825265.5358,912517.9899,961296.9303,910975.8092,1226846.585,811222.8524,224556.9562,269342.7384,262033.7249,215449.8855,246444.5559,237012.3256,245283.7367,208229.0684,245201.3677,229866.383,213945.1313
Vps4b|P46467,63592.34674,69687.59097,73361.99693,72688.8711,73357.3473,67226.26593,74748.32126,72015.20594,79036.72769,78565.28457,64068.17329,80757.17228,105503.361,110576.9161,116934.1024,99596.32349,90203.94393,129711.4162,97677.04464,97724.78619,114940.9101,95358.67267,77819.42022,106133.3091,98249.67367,97623.33347,97544.43455,90926.62149,103984.1362,105619.6239,103626.4995,106526.3174,88371.68685,91642.60705,135833.6278,111551.2312,122319.4837,130612.9564,92887.01536,112035.2188,107530.6673,124474.126,117163.9473,104405.5136
Vps50|Q8CI71,1457016.343,1650861.521,1639476.329,1647926.109,1484501.518,1578204.367,1459674.509,1638620.913,1606007.242,1783814.42,1643262.964,672048.7364,671859.855,621915.1265,536336.605,566398.3091,683247.8966,590325.8928,594947.68,580026.5055,578247.7761,693730.1853,351006.4968,336514.7218,387300.7092,346276.3106,339238.4444,399234.8868,386127.8724,360001.4629,319746.7971,355011.0419,398524.668,634500.6735,600644.5534,543996.994,557816.2246,474342.3184,665202.3196,567295.2853,654531.4764,603894.3704,650074.2872,663831.9195
Vps51|Q3UVL4,610472.7204,743975.4774,652976.443,721231.6241,719984.0384,658715.6981,701151.2925,666173.5534,706772.0322,772113.6897,629302.8272,1375030.262,1513245.806,1436555.033,1471308.778,1474217.966,1401684.655,1581216.135,1422385.403,1366017.089,1490168.517,1405929.346,1188176.322,1042397.731,951366.9722,1027376.094,1053282.564,1292863.512,1117256.934,1136371.053,1231955.545,1235308.919,1272310.64,710459.6221,714794.4326,605512.8671,658873.5031,660527.5622,622504.3197,611982.4332,675099.8188,665576.8738,707367.4528,593279.2497
Vps52|Q8C754,444389.7461,508059.118,471455.7801,512072.1672,509647.0972,467220.0731,502432.2815,466728.044,547356.9168,577351.9572,480111.4636,779813.9771,944944.0374,879687.9128,926506.87,802276.2306,804964.2065,949099.0604,900624.353,785920.7511,873063.4409,767296.406,496120.3881,473954.2481,482073.0925,481838.9989,500312.0842,561193.2825,499340.7496,464182.4982,508341.1211,530688.353,532558.516,361698.5801,402635.9988,391321.5762,388459.259,399887.3696,366352.3794,380915.4505,398633.1895,397924.2096,431444.9018,300044.7824
Vps53|Q8CCB4,854167.2762,931532.5273,817553.3235,898151.8608,904961.6114,860293.8745,925318.7251,863219.5143,1059489.497,1137851.875,850158.1613,566196.1842,744270.0828,710479.3634,805711.1253,726467.0905,638363.2652,747013.5141,733339.9052,654818.7684,733493.8589,597094.3201,986498.5459,875433.6115,847256.0662,871295.4199,850194.3528,1064717.97,854621.9434,936745.7021,979360.4446,981403.4195,1043367.941,347389.7325,376014.813,345416.7245,428934.9344,362280.3104,377778.8953,332924.9401,425411.8165,383821.264,376873.8513,352357.3199
Vsnl1|P62761,13135776.06,13203272.19,15167789.64,16125286.89,15132768.5,13114816.11,14562736.37,16086668.51,14685952.07,14853865.63,13851460.58,22590652.45,24380053.43,25762451.7,19890146.45,22122748.49,21876292,23842485.09,24231930.08,22010953.38,22430657.67,20860644.25,13764461.92,13623439.14,12028195.13,12276662.95,13180879.69,15428377.17,13726706.87,12637261.67,13975156.84,14822531.59,14145327.59,31145603.82,36531039.99,35431473.14,35137281.23,36180708.07,30094153.77,32477821.53,30850946.01,33839774.9,35307995.82,31034666.42
Vta1|Q9CR26,1064094.614,1197675.194,1054394.558,1112082.112,1360541.089,1102353.753,1247274.595,1116967.049,1481558.78,1381480.218,1184392.735,674283.9019,735215.717,743155.9343,738269.5617,656185.2927,728604.0495,782181.064,636980.3625,615773.5821,724539.4018,668353.8108,763126.5698,718064.5042,755098.797,654773.7557,702560.3158,662856.4016,762128.5424,723360.1001,789041.4738,845737.7026,712936.5952,550649.3854,744260.5888,655411.042,622549.952,643351.5041,601582.303,623314.4481,610348.5602,614068.5464,610489.3314,583373.9811
Vti1a|O89116,223196.9141,252869.3404,224534.4408,202813.4625,182510.8534,230478.6089,190806.8863,230662.8496,181402.3573,195995.0191,236711.0489,140097.8088,150444.0801,145184.149,159040.6626,155434.5114,151903.885,178637.197,133896.3217,133994.9351,143363.1268,149348.5963,911848.4127,939893.3091,1023606.143,951858.289,1112363.496,851729.1385,1014109.151,1027840.638,1047650.358,993971.4858,899655.2079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vti1b|O88384,1066535.076,1247993.972,1121034.4,1186063.504,1249549.974,1014079.341,1274571.464,1181888.248,1515431.497,1420645.995,1028950.399,538586.4951,716684.7571,711214.2685,652720.2725,778150.0816,579158.3988,672456.9424,774335.459,800442.6485,749427.2922,567250.4715,1010420.885,1094884.245,1096177.169,1085696.505,1031721.557,961487.6178,1065366.633,1071469.361,1232757.548,1020081.404,938795.5436,471261.0984,522302.1094,564944.8468,727530.674,673508.1049,495759.5686,594131.6856,676945.7657,586924.0386,761928.2348,427410.9208
Vwa5a|Q99KC8,148978.8169,184167.7656,161001.6001,182422.575,194362.2162,193577.9921,212829.4363,198184.4135,224768.4755,247217.2492,173858.6613,93378.33677,115633.0124,120564.2093,120098.1275,122425.1635,106059.4822,119351.2903,118079.7379,94040.51326,119082.3824,106154.8675,98679.99387,95326.24593,128103.2906,121634.1289,111566.4731,111641.4167,109326.0662,117311.5226,97418.13896,120706.562,110705.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vwa8|Q8CC88,907406.5888,652538.3701,725888.7586,805330.5261,798190.9662,955808.1511,798524.4235,636182.7472,846106.803,819512.9695,957856.9243,935190.9106,1030992.127,1034458.538,1284783.201,1237430.546,972674.9011,1111416.462,1151613.415,1040394.917,1105819.656,1023513.139,2315348.662,2104923.365,2249805.12,2303757.113,2044314.852,2299893.91,2074531.224,2286394.826,2049365.495,2211740.971,2468730.266,1219636.035,1081427.664,1146922.457,937191.3642,943759.3538,1262058.042,1157816.055,955706.2906,986231.195,749850.5297,1170723.263
Wars|P32921,2244708.419,2391569.483,2583295.214,2782202.777,2467862.055,2296910.289,2608648.757,2404052.741,3243465.543,3051181.28,2162164.7,1975023.569,2439934.714,2558863.779,2747182.8,2406281.385,2048648.934,2819316.558,2365535.252,1917249.471,2411553.08,2105967.943,2857445.386,2584644.328,2656923.544,2488083.561,2492888.31,2837461.535,2600604.942,2748956.86,2717163.055,3043271.987,2932912.95,3453076.85,4644957.178,2609036.746,3927299.727,2742940.123,3742062.539,3937491.842,2672506.091,4278485.335,2812650.284,3523153.891
Wasf1|Q8R5H6,6260971.796,8193034.406,7287590.357,6839226.598,6889444.486,6460276.451,5890645.593,7784738.428,6107654.79,6663995.906,6234733.1,5911833.042,6821851.132,5966595.414,5530214.055,5441804.687,5981109.013,5939966.636,6019530.644,6528759.303,6002788.765,5451761.533,4084671.57,4164891.113,4760729.547,4091372.63,4256824.906,4218585.435,3854063.757,4526419.544,4659303.825,4075728.053,4298104.339,6518041.357,6789154.394,6173507.685,6907792.247,7474194.052,6605892.563,6020588.611,6719342.591,7253546.547,7603567.362,6783565.448
Wasf3|Q8VHI6,1446489.674,1371623.081,1542378.623,1504604.855,1640197.647,1442779.222,1349157.523,1483574.739,1243844.547,1136330.041,1426068.941,773613.8424,909500.8625,864630.4749,905051.2804,820644.2518,853913.2655,907158.7574,811872.7026,825477.1678,860892.8892,793912.2209,414977.5288,490888.5574,466667.9628,439348.2215,458728.358,449674.4325,359210.6349,404454.2277,390298.0412,425164.44,438562.8315,1749458.276,1855946.859,2120749.01,1961730.861,2238466.344,1712547.36,1797895.872,2006319.635,2006469.48,1912293.063,1630374.98
Washc1|Q8VDD8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23034.58608,23271.27325,23397.98682,33187.60503,30506.85071,25254.47274,26801.743,28546.14231,27097.74191,26603.95977,25110.37141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18977.28839,15944.29079,15480.90012,18283.66008,16732.60677,20197.25472,15787.58734,16198.15995,17512.45446,18854.21629,13296.61951
Washc2|Q6PGL7,262797.8514,270603.5758,276933.3635,303185.9001,394131.074,263967.0111,313343.1079,276011.417,341843.1471,303954.9309,276354.3894,77384.32039,86289.54409,85836.96432,96963.41554,78295.97527,82019.63987,98043.54797,79565.44933,92636.30196,91106.59266,70859.32887,342447.222,322989.4805,385812.5163,357546.2622,318773.6822,342388.5628,330244.9551,365752.927,377392.3105,449668.1821,355193.1138,74455.16857,83043.49866,71019.79307,86492.50601,105078.8951,74992.27323,75028.1629,85069.85298,80217.45354,80172.34841,61857.8628
Wasl|Q91YD9,552880.7943,519271.0391,524741.2516,493334.1523,528859.7457,567875.6896,513899.8122,511301.1447,522808.982,468665.4791,607063.1995,899646.6735,984925.1185,959766.8378,907381.7192,993765.6192,952186.6924,1022589.649,963501.0198,917775.1654,963283.26,973372.9414,621755.5969,568626.6725,532270.1037,627787.463,620852.4846,649878.0651,590871.5019,675480.7407,617518.1246,553726.3329,650127.8908,1043264.937,959886.582,847770.1748,974981.8109,825488.6534,1175254.169,738922.5226,650062.3586,865438.5873,685065.9501,1048570.871
Wbp2|P97765,219261.3521,216779.2919,191667.9655,186865.0107,154702.9808,212725.451,117723.3137,220980.8906,119205.3645,133555.6401,222897.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301462.2087,279310.1337,284663.7653,290712.5175,251706.101,347926.7202,254169.9416,294771.2487,280234.1888,274638.1827,290309.1257
Wdfy1|E9Q4P1,202862.8057,98112.38215,197644.9594,139878.2506,130117.616,188378.4952,171505.188,119876.6616,125012.3028,135136.5083,192286.9424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,837286.1699,1014041.037,1457965.35,1017681.278,1092945.266,858590.6921,1465693.134,591908.8388,1450568.773,1586635.546,813446.0433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wdfy3|Q6VNB8,474121.6542,513471.2907,513449.0311,536065.0513,561311.6619,492287.1388,555461.7521,525963.6573,697671.4088,676936.1,492395.2064,321105.4352,267463.457,271116.8489,235098.5953,264780.3793,320806.7962,245564.3935,258196.7535,239025.4199,268066.1985,316960.0153,389900.431,415126.5497,443730.954,403185.0729,408128.4263,464253.2422,432516.4744,454524.5766,469119.3919,568437.1097,399583.4221,637106.8493,727775.1871,689538.0635,634782.6665,686077.7721,636169.7641,604444.0128,705375.9236,682331.8672,725952.0906,594023.5253
Wdr1|O88342,26210387.88,27236616.98,26045736.12,26224097.23,28422840.18,26294603.16,26704558.02,25882796.92,26600094,26681638.7,26064476.94,32526959.75,34023302.95,31514851.97,32614697.34,28072798.91,32641940.86,33169478.44,29797444.21,26659794.04,30554419.99,32990873.2,35854859.45,30757919.58,31185882.22,33165432.05,29455148.58,35677109.67,31807719.08,32387616.49,31207141.73,36459988.64,35751938.94,25677053.42,29211516.78,28889696.23,25884473.89,29889156.4,26011252.55,24795722.99,27036325.75,24752926.8,24775919.24,25459958.71
Wdr13|Q91V09,554567.4583,650852.6889,663496.7587,689648.204,797077.4409,616945.3896,716033.3514,640712.5957,779588.1487,778888.1409,625801.813,844621.9153,1045099.625,989369.8528,1236017.004,1044930.777,926836.8563,1097565.503,1087703.224,925013.7159,1011353.953,955799.9178,374396.9069,376674.3453,334387.8845,359085.3628,394211.2124,386641.121,378410.1859,376993.3888,368663.8881,434939.1222,430160.9012,891544.178,1282376.406,1083920.78,1143918.082,1246167.214,898868.3078,1077980.412,1132417.845,1111765.239,1275941.751,845005.486
Wdr20|Q9D5R2,101746.5883,104136.468,132634.3589,140466.4278,188353.699,127076.374,158919.1036,130621.4745,188376.1657,147819.5947,148130.001,146622.5113,177840.4918,183664.2009,169241.1983,183704.3667,155073.1192,193624.2371,182912.8173,183186.7216,186225.8058,165137.1304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27359.95293,47642.22683,38933.31327,51236.76405,59839.32511,34352.35468,40100.55162,42694.48819,47076.72898,49303.84946,33715.24611
Wdr26|Q8C6G8,146159.4509,260030.8007,176664.0349,195129.8611,226164.6225,159346.2193,192059.0261,197831.6397,206273.2406,211963.4057,172673.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148300.3516,160432.3085,178479.9175,159705.94,159264.0139,153318.1695,152642.2046,171220.0882,191875.0147,199573.9454,146610.4639,123359.6525,138285.0094,126045.2005,132638.6682,136061.4713,116435.7879,114036.5893,124582.5121,124624.0593,121716.5499,118637.317
