UniqueID,b1.126,b1.127N,b1.127C,b1.128N,b1.128C,b1.129N,b1.129C,b1.130N,b1.130C,b1.131N,b1.131C,b2.126,b2.127N,b2.127C,b2.128N,b2.128C,b2.129N,b2.129C,b2.130N,b2.130C,b2.131N,b2.131C,b3.126,b3.127N,b3.127C,b3.128N,b3.128C,b3.129N,b3.129C,b3.130N,b3.130C,b3.131N,b3.131C,b4.126,b4.127N,b4.127C,b4.128N,b4.128C,b4.129N,b4.129C,b4.130N,b4.130C,b4.131N,b4.131C
Myo6|Q64331,1848414.634,1812425.086,1928817.329,1920260.07,2008252.061,1797906.826,1883749.342,1971670.138,2061390.639,2016388.982,1793894.191,1875392.663,2310624.965,2665834.858,2488950.03,2512851.094,3277461.235,2640526.287,2179329.492,2389167.103,2262061.126,1929213.074,1193523.593,1319641.082,1233756.029,1171040.655,1445563.814,1227642.869,1389158.948,1434804.862,1289209.828,1388813.627,1244308.731,1123263.143,1220440.832,1263418.033,1274500.974,1225731.535,1056879.048,1225601.99,1182189.617,1228928.224,1322881.074,1081272.741
Pitpnm1|O35954,1912459.343,1873492.853,1884940.26,1995374.018,2102404.354,1966201.772,1882595.603,2094447.93,2062443.579,2209757.926,1922605.038,1373402.041,1436373.948,1473184.054,1547706.272,1585979.233,1102272.691,1431389.658,1657374.014,1375992.729,1649404.92,1394166.712,2014407.745,2196076.23,2216523.278,2246954.311,2225016.352,2111932.318,2054407.883,2258811.691,2013823.034,2341129.538,2167301.584,2294206.864,2215493.152,2687796.188,2559872.768,2682763.289,2273579.479,2183500.198,2263770.934,2100130.924,2128689.293,2273848.787
Slc3a2|P10852,43478036.29,38278519.19,39931420.79,44418762.05,44442706.6,43229465.44,44402473.83,43698312.72,46571608.01,42804519.29,42867611.87,36221162.16,43179861.26,51023459.96,46430475.47,52821113.64,52958749.52,51836926.19,45099550.77,46738594.47,44511843.89,36517532.17,39255487.57,44186883.15,37805783.46,38489260.09,40687181.79,37996652.06,42477103.73,44947142.44,38742566.02,44434566.95,38482189.47,36739689.27,32408164.55,28133701.88,32039436.76,31830702.65,34901267.85,36969250.8,38711104.75,32543156.09,42369537.07,35820629.82
Ndufs2|Q91WD5,19833184.58,21839199.29,22160627.37,20986844.01,17665177.54,18171682.28,21731602.59,18403168.81,14307092.88,16267376.44,18892233.34,32234676.45,21261681.45,23454433.89,21104124.65,22531185.23,38079977.59,24180838.53,22077218.15,24498071.01,22204292.08,34094858.06,57658755.62,45943323.69,46423749.75,46085722.32,49848453.58,59609253.43,43108852.85,47507701.19,51446937.92,45959076.39,59090103.63,36682295.5,23696076.64,19013767.25,20724612.65,25038564.82,35096543.55,26513136.53,24663233.67,37059534.83,23842914.65,36387212.45
Phb2|O35129,56334399.11,61418972.47,58594007.16,61184754.34,40084671.52,59558453.15,46224154.77,52040320.47,44204207.58,46886346.88,56267549.65,39280035.26,29948522.53,33193355.03,28149727.64,32416726.05,48657368.07,35524879.86,30671848.74,31595652.42,30548664.18,39704825.61,46953822.61,35650769.97,34829852.6,39016480.85,39181586.8,45350739.05,34398883.44,38177266.96,39487901.79,36670748.49,45494926.79,30719696.86,26734385.7,24246744.42,23215103.72,29456597.99,32683184.47,32154825.98,32465790.13,40998931.91,31009682.33,31533384.04
Srgap3|Q812A2,2374286.507,2628241.154,2680597.409,2715560.513,2968799.662,2589818.632,2374330.685,2826145.11,2883782.148,2921916.746,2543153.461,2691083.245,3033325.176,3185328.695,2923433.804,3167317.596,2462291.653,2915255.904,3154057.962,2828537.31,3331219.224,2682289.019,2961729.861,2840002.141,2941481.813,3107017.982,2973037.831,2775310.993,3051634.863,2853956.573,2916344.901,2924290.305,2694620.492,2731321.591,2576720.131,3020245.35,2794142.647,2720576.52,2598172.256,2682230.946,2522654.669,2582412.755,2557704.87,2682649.91
Mfn2|Q80U63,10385131.34,9941290.226,10083752.27,9755712.168,9460236.353,11049064.86,8624410.987,8447228.078,8559167.173,8714092.821,10823836.17,8447542.425,7223881.11,7710098.041,7361456.918,7324499.712,9323933.349,8487543.377,7137230.01,7901457.487,7231533.64,8160653.228,9367469.242,8844661.623,8331077.243,7882603.262,8935702.751,9728513.018,8184761.853,8944304.417,8631437.7,8282731.748,9291147.54,10630159.24,7823613.306,7277360.513,8348310.214,9266083.588,10532582.92,9513306.395,9142901.996,10490172.15,9269684.509,10680920.94
Cnksr2|Q80YA9,1531580.76,1688592.085,2098338.114,1740818.596,1968033.725,1520457.185,1492956.176,1565339.732,1705394.836,1816050.704,1497181.674,2074815.766,2275563.651,2778846.958,2454821.522,2902582.082,2607849.51,2853160.504,2623509.496,2694048.115,2530269.254,2080926.424,1267697.3,1474023.858,1342051.429,1524900.733,1525976.028,1427867.28,1535814.754,1502337.401,1375328.272,1456067.687,1364375.028,1393874.664,1569147.375,1788226.197,1661795.54,1595170.959,1405275.578,1376556.137,1504361.77,1290330.77,1609356.708,1412792.1
Dlgap4|B1AZP2,5093071.89,4828013.534,4844498.293,5726518.64,4758947.457,5067912.101,5713056.218,5450994.937,5531142.785,5476631.017,5550876.825,3308984.407,3537714.94,4191128.589,3735106.565,4020284.551,3972037.397,4566880.165,3838160.773,3964150.468,3708307.902,3275598.911,2991440.412,3110271.465,2922157.22,3081210.298,2778248.151,3168706.687,3050142.575,3026905.925,3240019.037,2971027.412,2818510.427,1838614.504,2291897.694,2347563.968,2414657.841,2428498.103,1946057.848,1993658.395,2121963.406,1954195.037,2315328.499,2003999.382
Camsap3|Q80VC9,2359490.702,2335024.259,2383413.392,2605303.456,2669750.793,2619576.189,2378265.394,2597240.139,2715841.14,2832554.239,2344537.078,662479.3847,751047.148,766234.3765,754529.413,790839.0664,535181.5219,718685.5276,820656.1617,721598.4173,761922.4054,609769.6342,573613.4483,681005.4673,678903.8259,652275.428,669204.9295,608880.6353,623286.7253,687036.7868,627787.4067,670705.2135,569023.7702,1132703.998,1555604.104,1824785.694,1635713.467,1586499.879,1158538.667,1466581.31,1454313.002,1354382.606,1507517.777,1170428.442
Tpi1|P17751,90226032.87,95178459.41,90363280.06,81857757.72,110892922.7,91029184.77,85976213.05,104203912.1,99859781.4,103733262.3,91921926.59,45372797.33,57666252.1,41031653.87,50494582.48,45779507.8,36231798.03,42876436.17,48335144.64,44061536.3,50631749.3,45736577.26,40918162.79,39648773.16,42129571.62,43686592.64,40515502.77,37104290.27,44491406.71,35733657.09,40837806.89,37360809.58,38694200.56,59052868.62,77043774.9,80296080.73,72370032.84,62513467.19,58754828.74,75659904.4,70795180.75,63304457.6,67043954.45,57670662.75
Ptk2b|Q9QVP9,2434320.112,2789850.736,2735111.17,2926503.428,3085665.152,2721099.9,3073881.846,2906924.495,3013222.943,3004291.839,2439886.308,2131594.207,2606654.167,2514780.176,2326639.929,2746098.062,1911274.01,2638525.167,2838392.528,2622618.245,2831972.647,2160537.215,1211180.442,1446342.798,1585145.845,1617151.658,1604090.211,1424073.83,1552942.629,1605330.1,1616652.536,1464489.897,1340599.015,1400192.966,1778144.662,2418775.59,2278297.391,2256837.202,1498256.142,1652242.787,1489884.626,1558272.228,1541528.907,1475197.259
Plppr4|Q7TME0,2738324.554,3235635.822,2965692.358,3430418.702,3041713.98,2694230.349,3014934.026,3099017.079,3364927.175,4108087.623,2677648.114,4776380.24,5709738.418,7554204.51,5678442.062,7353351.261,4336531.585,6634279.521,7150247.916,6306670.949,6538488.559,4865700.102,3794754.604,5321878.951,4847373.149,5103086.547,4972527.986,3783295.509,4927122.434,5079249.979,4705885.503,5255593.292,3667471.7,3636539.698,3965730.033,5433457.59,4193026.885,4985428.614,3901552.414,4082692.16,4421275.795,3778565.755,4634790.314,3869892.749
Canx|P35564,11896883.25,13885092.27,13664926.24,13926053.18,13736068.5,11078967.85,12165691.41,12633053.08,12575049.84,13004080.38,11661211.06,11392851.73,11894407.35,13691174.15,12057861.29,13201012.74,10146260.59,12691415.96,13381275.57,14628983.74,12047627.69,11325401.76,13878428.87,15233413.22,16519085.6,13783458.79,15945192.12,13982509.64,15661231.21,15768251.42,16223185.37,15257344.89,13254141.9,8477383.436,8642782.623,10351656.19,9003247.243,9567252.359,8647723.917,10116943.04,10457932.17,8888881.837,11221659.03,8211266.537
Itpka|Q8R071,4435937.073,3633867.026,3349293.213,3932363.329,3302815.766,4743244.367,3771670.956,3711387.547,3819572.084,3654062.567,4644372.624,4423204.82,4217049.75,4941022.863,4320140.716,4728513.999,3694247.28,4411348.521,4720349.532,4899038.573,4675657.177,4590120.32,2865992.749,2970673.871,3182632.552,3250800.366,3133056.259,3081210.128,3135969.658,3148661.677,3165028.871,3297192.532,2952777.418,2730708.681,2610849.548,2729442.75,2786080.659,2806285.455,2854528.333,2754993.572,2913173.936,2638986.044,2915602.76,2716157.859
Adgrb1|Q3UHD1,2786181.107,2551960.765,2946647.092,2882341.711,2554936.7,2930448.301,2966595.145,3204011.283,3003285.045,3167284.248,2976405.96,1735140.695,1796028.965,2292321.798,2104834.1,2260953.04,2186728.297,2510753.646,2190459.23,2245242.463,2195400.642,1777209.642,1630860.398,2049820.255,1694568.701,1694040.243,1807418.193,1760292.662,1740003.033,1979927.733,1967085.279,1968002.728,1677117.544,3280140.255,3586684.759,4048249.988,4107005.319,4134488.47,3420878.975,3404621.183,3526376.629,3308236.37,3867279.44,3399757.433
Pccb|Q99MN9,7845037.618,8540191.511,9592633.177,7805874.343,6596256.555,7588784.805,7659667.193,6987530.958,5107646.015,6084459.073,7691641.093,5451027.537,3380095.464,3285621.124,3371058.408,3669050.08,6592526.998,3579660.711,3651118.063,3745259.625,3690863.817,5984361.16,3903744.038,2610278.672,2862629.131,2960341.128,2876254.646,4190263.585,2871728.769,2547691.238,3014014.178,2412319.721,4059193.671,3643627.062,2880874.071,2256642.956,2714329.304,2908843.447,3617798.743,2694455.795,2166781.064,3647306.292,1970923.39,3688400.72
Napg|Q9CWZ7,44543727.69,45559278.94,41150315.08,47390709.51,50441559.09,47321904.93,45060034.84,47320304.31,53049148.02,47789570.5,45573393.63,38697894.04,45837931.05,41152370.79,43348320.26,40214146.86,28916394.82,40207199.48,44544240.59,43836748.29,43781013.82,38605558.88,41686909.01,44994269.13,48754140.94,47435590.27,47855320.3,40724465.57,48027999.6,47862585.47,45151104.14,46420984.94,41251077.98,45094397.62,43473295.69,48063145.65,46922646.24,45520389.88,44482602.29,47780488.14,49544458.99,38503501.55,49513441.15,44101887.99
Prkar2b|P31324,43345957.09,42151432.14,39668144,41510743.28,42484267.52,46195054.36,42053977.78,43916527.21,47944301.04,49583954.55,44343641.67,34720197.25,38534828.62,40599429.24,39023165.7,36728414.83,25966131.26,38043709.36,44502538.46,38478455.62,40786306.59,34899971.42,34687460.21,43303355.25,44599188.54,38921490.41,42383100.96,33942292.93,35068983.43,45860721.42,36889875.35,44976329.9,32825976.33,35000998.83,36742404.89,48153013.75,43116152.46,48201313.47,35188926.13,38576962.09,40333035.14,33780947.82,43400710.29,34166277.37
Plxna2|P70207,1328837.732,1461009.804,1224765.571,1478534.785,1516629.474,1507572.099,1231612.835,1393208.472,1581978.352,1528476.286,1569719.622,576324.9237,667483.1356,812657.9856,731464.7225,774521.0658,521486.5109,709570.8169,782288.1993,742137.1423,751526.8581,645261.3763,991630.7319,1343952.453,1148344.69,1141534.684,1220207.914,1111258.666,1153097.194,1316372.52,1203980.37,1326559.067,1076022.551,913628.4125,826852.6277,902451.4505,855345.6513,920520.4136,934000.7868,896244.8412,858994.8915,807980.4646,993194.2973,959262.3324
Got1|P05201,34806810.02,27478834.48,27286483.39,31131317.94,38945176.27,35280636.28,32596214.79,36948248.79,38214615.78,35070216.09,35147983.74,35912027.3,54364384.79,37943856.02,49953371,43055974.43,26654956.54,38147699.24,44392234.26,40640493.46,48914614.72,36134652.48,31940799.04,30881245.81,33257374.52,38137405.43,33213537.77,31084730.22,36859138.54,36359973.22,34409968.79,38058761.58,31919620.95,43446303.68,17449414.23,2585841.222,4845382.846,5898743.566,42370895.69,43783886.24,53293135.59,30115363.04,34835701.99,45066332.26
Acsl1|P41216,10057746.49,9353703.306,10193566.98,10616932.32,11549639.85,10932567.18,9874793.613,8810397.692,8965309.784,9495591.084,10325735.46,7573939.101,6458387.756,6448130.366,6342561.359,6662034.752,7591512.009,6928337.9,6455761.64,6451286.104,6383597.066,7519652.913,4564508.245,3990324.872,3982690.79,3877910.236,4487387.965,4779016.733,3931586.844,3994686.348,4225687.156,4098767.603,4636488.809,2706723.986,2186365.137,1964775.81,2258725.213,2471559.991,2563942.91,2269051.384,2201510.935,2708016.737,2159793.148,2642171.782
Samm50|Q8BGH2,13602716.98,14978038.04,16521295.98,15584790.92,12783780.97,13312168.78,13695691.84,13932657.76,10285031.22,11364255.53,13648094.22,16065847.47,10907021.49,12772213.85,10431554.47,13509041.65,27280914.7,14350630.34,11560268.08,12976131.3,11113426.96,16072684.3,6591759.269,4070670.39,3957799.699,4471117.898,4390783.722,6628145.784,4045216.886,4059564.869,4994526.027,4474530.897,6653524.205,8408768.581,3940222.377,3782005.312,4301589.828,4805171.257,7742320.282,5769082.331,4765629.369,7474823.625,5467723.234,8679985.7
Arhgap35|Q91YM2,646716.1685,651987.3632,666831.2952,605750.495,682452.9888,641719.1119,705936.6542,733112.5486,710801.7996,737331.529,669079.0041,880802.0194,975077.8552,911261.2475,939930.906,968658.4763,770810.6309,942190.7174,962749.5312,933264.6955,990599.7698,871368.8426,968644.7346,995155.4548,1062417.575,1061073.501,1015274.516,987950.2241,1057863.61,1010595.195,1005387.792,1077730.348,962485.6501,1072246.554,1184923.329,1359713.44,1349284.896,1247745.802,1055781.8,1222847.761,1198665.899,1144938.058,1213206.699,1105799.891
Arhgap21|Q6DFV3,2781277.545,2341820.064,2761054.545,2971951.595,3002069.593,2715193.365,3150676.397,3137542.168,3203423.486,3194679.25,2769412.659,1745693.859,2038095.446,2400251.817,2166666.322,2480617.215,1636881.421,2231507.15,2452559.412,2167578.737,2394184.785,1884192.661,2536582.886,3247585.672,3085580.388,3059050.764,3249929.077,2663794.78,2970391.64,3393795.403,3137774.188,3106038.184,2623458.788,1733761.922,2164761.999,2740778.268,2469774.112,2549942.361,1785104.206,2186609.356,2195325.987,1883030.159,2497157.933,1967329.275
Rab3gap2|Q8BMG7,1582582.022,1519921.49,1558392.583,1639578.213,1759748.392,1504533.995,1530634.714,1726070.966,1629973.696,1623518.235,1633426.709,2098018.885,2109082.13,1980477.801,2171111.317,2007803.836,1831489.104,2041237.222,2220789.058,2101803.832,2330929.706,2149841.578,1727097.388,1756418.948,1762414.699,1819347.789,1748435.231,1773070.256,1756571.433,1684345.912,1744159.095,1681181.931,1737194.46,1357513.986,1506151.508,1437418.325,1514163.037,1454591.688,1368768.995,1496458.411,1545229.767,1506300.323,1479007.276,1394563.087
Ezr|P26040,11415975.99,12044782.19,12363833.46,10693711.94,13279661.19,12016696.86,11630951.14,13707060.51,13793795.04,14133374.54,11705337.44,12135763.56,16391040.87,15397616.5,17416494.1,16511884.6,16093159.95,16432984.72,15391830.19,14973832.62,15595483.31,12282007.22,12290813.7,15380667.45,14420499.27,13743892.31,14149282.87,12174017.63,14758127.46,16047008.51,14266875.48,15720346.12,12717663.83,11188432.06,15162236.39,11751212.16,13954942.01,13731703.5,11468436.97,13316031.37,12405310.82,12557964.82,13585412.68,10933180.85
Ptpra|P18052,1071236.448,1129792.502,1089484.48,1272765.121,1229174.488,1095497.626,1168933.503,1014274.572,1165321.808,1311702.375,1167799.72,2800141.722,3299978.084,4529739.439,3433438.453,4558237.124,3426482.597,3962104.126,4177722.568,4079312.175,3988725.244,2988773.493,1144731.189,1431535.013,1309075.077,1383175.995,1483015.711,1185009.822,1414706.666,1476583.975,1353374.174,1467664.942,1169938.281,1771735.295,2042561.766,2261029.094,2045148.467,2364770.739,1687239.362,1984218.73,1979964.649,1823294.953,2187497.02,1768252.344
Psmd1|Q3TXS7,2791545.454,3044828.846,2930898.969,2713108.47,3080382.181,2770544.132,3310772.94,3235412.22,3360193.308,3367925.948,2770813.778,2782553.449,3302610.008,3387871.161,3156350.265,3466149.56,2447168.991,2990277.389,3538066.929,3073439.655,3674182.191,2878992.967,3014322.536,3345530.305,3486527.788,3462401.279,3264529.555,3106685.199,3368109.875,3345165.878,3139006.382,3285586.184,3089507.511,1471221.608,1792054.241,1956932.992,2060960.242,1779713.543,1506799.621,1757043.944,1706734.164,1617527.567,1685860.442,1496077.084
Myh14|Q6URW6,2459358.716,2182894.425,2552297.245,2377809.319,2547218.956,2610993.866,2648333.685,2852116.268,2499609.75,2500506.38,2468118.091,2294779.156,2684249.543,2456110.763,2694712.999,2889699.406,3035384.471,2644096.172,3112399.575,2628293.315,3057808.464,2562601.127,375892.2132,393066.2228,365226.3463,400523.7036,405623.8318,369663.5065,374878.5545,414163.8921,389001.4849,397133.6979,401433.0287,249772.6392,383106.3227,406575.6009,379225.532,396277.7383,268103.4319,389435.4247,345142.683,346288.3125,389696.2345,303525.9914
Dctn2|Q99KJ8,15024067.61,14714053.66,15645476.55,15500320.53,17516449.37,15508728.12,14853539.79,17280325.82,18206831.47,18252807.18,15342175.89,14280568.23,16800051.6,15474725.13,15913067.76,15306416.91,11550136.77,14492579.9,17019759.06,15071189.14,16654459.01,15441728.98,17328866.82,19013077.38,20384396.95,19469385.02,18576926.57,17907612.21,18462404.05,20085500.17,19048587.85,19528494.26,17617386.12,13226665.76,15466759.01,18202368.32,16956483.77,15126758.49,12675376.82,15971032.03,15797775.75,13537129.03,16538101.42,13331016.28
Exoc4|O35382,2096572.849,2153416.775,2213201.281,2255925.077,2434012.046,2397072.749,2346056.564,2416454.94,2510080.205,2607939.88,2232048.037,2041151.925,2402161.756,2364809.534,2508452.123,2435463.237,2042188.129,2386345.053,2453674.691,2460135.897,2488079.623,2247030.661,1507830.502,1712025.788,1978534.954,1876980.584,1919292.403,1547173.985,1784861.938,1829231.268,1824884.049,1894201.814,1613095.76,1518261.846,1768718.133,1908467.469,1752999.255,1985662.324,1597560.728,1902010.119,2185928.852,1555125.982,2114340.244,1533018.229
Dnajc6|Q80TZ3,16905729.83,16448950.97,16760471.76,16667832.03,17816224.41,17766056.37,16429562.37,18147182.85,18499179.43,18521651.2,17109097.48,14895757.26,16830667.79,14741161.87,17032202.08,15370800.13,11569558.47,15256798.51,16168191.87,15605843.02,16811205.91,14844146.67,9125739.486,9634514.182,10114772.82,10280150.76,10021989.57,9400716.703,10486795.6,9465962.472,10029548.09,9386349.62,9960352.79,5701666.446,7097207.584,7428909.212,7498214.152,6566349.602,5825332.954,6553427.511,6682636.588,6475870.208,6555509.744,5972940.404
Wdfy3|Q6VNB8,564145.6817,619859.2833,551356.7603,548903.271,577320.1704,522858.9614,494786.3982,611311.2962,597723.3147,655499.5376,548607.666,224161.5715,281102.2724,251699.019,260598.7355,309469.3965,223710.1716,253363.8291,239247.3821,253034.8235,273262.0323,223686.1463,531772.7571,501297.9274,502585.8138,545721.5228,477219.0057,498054.942,560158.4384,443973.3259,519655.0047,530025.0237,519399.6305,751178.3019,860871.8806,946230.9722,979942.4529,917765.3927,737396.2053,861037.6713,847766.909,797108.6418,839537.6944,750739.3948
Ckap4|Q8BMK4,3087103.186,3549067.042,3452861.257,3075032.139,2929422.992,3048959.98,2476003.435,2217431.36,2143107.327,2182490.699,3049154.998,2446050.448,2309563.228,2331849.954,2192597.043,2264473.431,2254513.748,2556064.945,1848507.537,2438666.788,2038605.625,2619397.315,2715246.085,2695676.871,2506516.589,2528057.509,2611491.725,2929276.499,2766730.931,2396794.641,2680490.351,2462895.036,2784240.772,2528091.599,2231642.862,2172764.775,2539502.263,2506142.26,2963936.447,2206658.821,1987842.158,3215258.769,2077998.236,2728292.936
Ckb|Q04447,103777045.7,98957250.68,100665335.3,89169048.33,117810310.7,111042482.6,97718217.51,108292469.9,117908738.2,111700851.5,103677761,97742533.83,125716490.9,93913121.3,131397542.4,101747258.2,82010152.04,99219916.57,94848131.62,109175315.6,115241751,98699224.77,119605835,131039968.6,124997684.1,127540821.1,135600535.1,111266937,142285682.3,130290722.2,143091776.5,144276967.5,125678488.9,87970981.2,117811415.5,113984836,122052831.9,99202780.42,84312614.18,105648600.8,103425105.8,86499425,103886633.5,82896495.08
Slc8a1|P70414,8295439.271,8188611.683,8280961.195,10008914.93,9158370.876,8442936.128,8901420.087,8519387.309,10248177.35,10560201.79,8207156.238,13160085.35,14956046.34,19948396.07,16241172.19,18640609.34,11994699.2,18740100.61,18738360.68,17799801.07,16801225.87,13396977.35,10127113.39,12601244.02,12319693.65,13067092.59,12801661.23,10293768.41,13254023.76,13716710.6,12208910.9,13530594.87,10179106.56,6733887.556,6808443.032,9136844.333,7349500.954,8802914.024,6517862.963,7062542.838,7925095.837,6031513.506,7514054.191,6388619.769
Dync1li1|Q8R1Q8,9389856.378,9350346.61,9792312.059,9250355.443,9630920.469,9676143.553,8959508.067,9752810.77,10829390.58,10694841.15,9453923.732,6415499.256,7190528.614,6398151.261,6997807.521,7133427.375,5292061.355,6786142.474,7680519.406,7342287.363,7715283.255,6567002.014,7377933.692,8428774.878,8789050.477,8607779.33,8662978.968,7754935.091,7893324.161,8452263.392,8185913.486,8094381.726,7625539.481,5988886.034,6044981.642,6839519.373,6325137.892,5859519.248,5639135.721,5737916.542,5567333.233,5909049.079,5977679.209,5886014.381
Itgav|P43406,2450098.816,2614018.668,2827726.407,2823833.82,2954341.391,2393653.607,2916331.019,2856386.177,2941567.591,2979636.159,2565804.379,3645955.53,4342142.753,4979103.366,4841710.154,5006576.707,4731051.255,5144006.877,4531050.066,4905183.14,4598304.696,3686761.525,2805476.924,3603770.138,2932862.343,3153981.038,3229077.711,2921246.349,3202474.925,3258942.26,3072784.552,3546132.277,3051056.613,1456537.679,1917888.54,2109922.46,2060861.03,2183226.784,1491116.392,2158923.074,2246700.401,1715938.242,2407818.325,1449982.882
Cct6a|P80317,10839739.92,10867021.88,11949089.38,11213297.92,12341797.39,10527777.66,10655055.25,12400168.08,13366131.59,12796057.15,11134577.21,4933039.616,5604421.664,4687132.691,5224596.062,4626002.839,4119589.404,4719953.881,5010775.96,5098516.417,5256307.688,4896005.081,6773936.846,7024763.44,7353925.049,7466094.203,7198254.515,6906780.353,7251243.651,6713480.385,6946917.863,7058766.909,6874078.496,8939923.755,10544431.62,11938984.21,11313708.55,11424682.78,8717790.707,11299781.23,11568565.08,9879740.609,10649287.52,8568557.086
Scai|Q8C8N2,8143329.197,7053278.445,6819444.573,7396597.074,7425524.851,8119136.344,7751440.479,7576376.406,8174671.86,8284368.318,8189595.985,9089831.473,9047327.95,10742511.95,10324597.48,11198226.55,9050367.957,11248703.61,9624884.504,10076208.74,9873541.43,9189232.025,9194415.572,10947873.1,9380365.767,9504399.091,9847375.312,9820837.923,10310142.19,11491095,11036978.29,11181857.91,9372446.054,4751262.542,3978314.52,3502408.715,4170547.777,3862287.118,4867736.47,4096070.642,4107612.314,3845899.394,4722564.732,4774871.707
Psmd2|Q8VDM4,4479931.409,4674211.661,4767843.918,4348219.03,4586961.966,4356152.866,4347245.106,4697017.753,5051200.317,4767467.741,4183419.124,3817833.84,4357938.33,4713059.05,4497667.198,4776750.617,3277995.741,4056286.836,4784187.336,4211598.637,4921103.405,3858146.992,2706907.743,2984508.21,3026820.147,3041808.506,3067679.821,2911169.27,3108291.446,3010711.255,3086434.427,3241676.425,2824885.963,1015351.27,954376.5801,1040810.76,1018564.075,969449.9969,1016425.906,889845.6736,968763.8886,978405.6203,922396.4222,1044865.874
Ppfia2|Q8BSS9,2384722.67,2629988.19,2582066.154,2894471.55,2326975.57,2510216.304,2586795.505,2638114.948,2733430.664,2912465.1,2328467.244,1878003.416,2065854.003,2348081.848,2164355.403,2454108.232,2113368.902,2478774.288,2444448.511,2173113.033,2281427.122,1867295.35,959510.8685,1042488.387,959272.7012,1164673.84,1106048.098,1020595.184,966311.9789,1083264.326,1059802.482,1006195.366,1004489.589,1246981.671,1286383.139,1623746.901,1464023.796,1609912.176,1197676.251,1327507.142,1369415.904,1269567.934,1433049.07,1232686.788
Plxnb2|B2RXS4,1119231.742,1361854.984,1133049.01,1309205.222,1404471.412,1169312.7,1133239.764,1248725.882,1314017.829,1581781.087,1193454.776,1116853.821,1351418.521,1610294.115,1392336.93,1660939.447,1214914.43,1410921.645,1578968.642,1412799.023,1505879.643,1144375.352,1251702.88,1608815.075,1472735.425,1553873.166,1629054.403,1328321.493,1607122.143,1787561.521,1598447.932,1695921.032,1282367.084,981035.463,818775.4925,634619.1557,778088.266,812135.2695,985924.6656,1006532.168,926532.5246,873800.4121,911473.8094,1044818.741
Uqcrc1|Q9CZ13,50815976.62,50539126.74,53642924.79,53402492.55,48570398.74,51587607.9,52829947.3,44933913.08,38459971.26,40968678.85,52263686.73,99384715.59,70449223.71,76473421.35,66389782.93,73941924.82,140318490.4,86757565.19,71810375.5,76018067.09,71749789.55,99455580.32,81563347.03,60963235.55,62376255,69162697.81,67468278.24,83929749.52,60372363.43,62873417.19,70092695.8,66922697.5,86201424.48,71382088.88,52841053.48,42050620.43,44551994.04,52675121.88,68408472.7,54681678.78,53158548.62,73192153.41,53312687.95,72912342.73
Ywhae|P62259,23542062.33,28489325.66,25885420.74,23652697.39,28726020.77,17871590.74,26473799.73,26249758.21,25211776.12,24913436.38,22225590.66,51323957.07,59376968.19,54643555.54,57642895.69,54655496.76,39249732.85,56364539.6,57280706.57,55608949.62,57825547.54,54593771.7,36549122.53,40533783.82,41810478.3,44036726.91,41934207.17,38103833.88,41244952.66,38153925.91,43294151.95,42803142.65,36465254.99,24762979.3,18370945.97,9077086.464,15552001.85,14468505.06,25711179.02,23913315.57,23237332.2,25692676.99,21270247.59,25231656.54
Yars|Q91WQ3,3228424.811,2857627.647,3152927.632,2810331.193,2905027.128,3635193.531,3004701.599,3306239.352,2863776.511,2756206.013,3380341.391,1876624.489,2456714.552,1310449.592,2399605.327,1392812.475,1641932.312,2083158.308,1270217.333,2073609.648,1294753.07,2105476.199,4147159.842,5028774.739,4826944.613,5095196.792,5235452.357,4332954.597,5540421.103,4981286.526,4938438.248,4876677.825,4356237.858,1640116.319,2650461.106,2445101.019,2444918.729,2381200.064,1702299.662,2325938.299,2256882.362,2147261.842,2209148.521,1665762.791
Glul|P15105,35968153.47,34256732.79,37253065.2,35538533.57,36296469.72,36642486.04,39739356.42,41211669.1,37672314.01,40146427.39,37500834.21,31053253.12,38469251.52,34239598.58,38842720.2,33800490.68,36997804.15,36788229.23,29501987.14,31924493.19,32237014.63,30440273.53,50337468.71,57432086.87,54017921.33,59322233.34,56820893.52,48542538.47,61406742.31,57691738.62,58815150.15,60954345.49,49324389.41,39319134.13,51504252.68,39645633.58,42004741.49,41764403.22,38424579.03,46497858.99,49047114.47,46538264.99,55882934.9,39167382.06
Apc|Q61315,377028.6049,445867.4189,414272.9527,417203.3926,433595.4951,436253.0928,423967.8879,458618.1136,455993.6511,544977.4465,411453.4805,185143.7026,218991.6974,240865.2229,232843.4833,235905.2064,193290.3408,223449.3738,235512.7748,229487.3385,234878.2281,212923.5695,167296.3001,177298.8477,186372.8011,199635.2922,188726.6511,176340.4112,174071.9589,208371.0293,184682.8741,212338.8251,179268.7749,221506.5443,309361.016,374940.0691,358886.0968,353747.4792,240891.0953,304032.0996,304079.0063,275565.8722,346431.2815,261212.7423
